"stop_id","stop_name","cliente","tipo","calle","numero","entre","EsCartelInt","Activo","stop_lat","stop_lon"
"M1217","10223","Sec.Trans. Mendoza","Poste","Bajada de Arrollabes",2952,"Gob. Gonzalez","No","Si",-32.8691133595,-68.8180032843
"M1218","10224","Sec.Trans. Mendoza","Poste","Avenida San Martín",3001,"Coronel Diaz","No","Si",-32.8669694278,-68.8330275676
"M1219","10225","Sec.Trans. Mendoza","Poste","Salta",,"Coronel Diaz","No","Si",-32.8671215034,-68.8323828611
"M1220","10226","Sec.Trans. Mendoza","Poste","Cnel. Díaz",201,"Montecaseros","No","Si",-32.8667312602,-68.8309056312
"M1221","10227","Sec.Trans. Mendoza","Poste","Ituzaingó",3002,"Gdor. Gonzalez","No","Si",-32.8685147381,-68.8292863079
"M1222","10228","Sec.Trans. Mendoza","Poste","Cnel. Díaz",421,"Videla Castillo","No","Si",-32.866610731,-68.8277298958
"M1223","10229","Sec.Trans. Mendoza","Poste","Videla Castillo",3101,"Confraternidad Ferroviaria","No","Si",-32.8673046167,-68.827193454
"M1224","10230","Sec.Trans. Mendoza","Poste","Cnel. Díaz",601,"Paraguay","No","Si",-32.866628754,-68.825948909
"M1225","10231","Sec.Trans. Mendoza","Poste","Cnel. Díaz",741,"Taucarí","No","Si",-32.8664547186,-68.8237313927
"M1226","10232","Sec.Trans. Mendoza","Poste","Ramírez",3001,"Confraternidad Ferroviaria","No","Si",-32.8679975448,-68.8226762717
"M1227","10233","Sec.Trans. Mendoza","Poste","Ramírez",3102,"Confraternidad Ferroviaria","No","Si",-32.8677767653,-68.8228479331
"M1228","10234","Sec.Trans. Mendoza","Poste","Ramírez",3141,"Vera","No","Si",-32.8669947854,-68.8226699196
"M1229","09301","Sec.Trans. Mendoza","Poste","Avenida Juan B. Justo",401,"GRANADEROS","No","Si",-32.8835438181,-68.8557766106
"M1230","09302","Sec.Trans. Mendoza","Poste","Avenida Juan B. Justo",201,"Olascoaga","No","Si",-32.8836734314,-68.8524926905
"M1231","09303","Sec.Trans. Mendoza","Poste","Avenida Juan B. Justo",1,"belgrano","No","Si",-32.8841599595,-68.849316955
"M1232","09304","Sec.Trans. Mendoza","Poste","Olascoaga",1501,"J. V. Gonzalez","No","Si",-32.8828723341,-68.8524265489
"M1233","09305","Sec.Trans. Mendoza","Poste","Olascoaga",1701,"J. de Dios Videla","No","Si",-32.8803855708,-68.8518257341
"M1234","09306","Sec.Trans. Mendoza","Poste","Suipacha",301,"Marinez de Rosas","No","Si",-32.8776310271,-68.8527173975
"M1235","09307","Sec.Trans. Mendoza","Poste","Olascoaga",1901,"Suipacha","No","Si",-32.8783582665,-68.8513000211
"M1236","09308","Sec.Trans. Mendoza","Poste","Suipacha",,"T. Benegas","No","Si",-32.8782347231,-68.8494182804
"M1237","09308","Sec.Trans. Mendoza","Poste","Benegas Tiburcio",2002,"Suipacha","No","Si",-32.8778270628,-68.8502937781
"M1238","09309","Sec.Trans. Mendoza","Poste","Olascoaga",2101,"Cnel. Moldes","No","Si",-32.8761867469,-68.8507206639
"M1239","09310","Sec.Trans. Mendoza","Poste","Rodríguez Cnel.",2302,"Laprida","No","Si",-32.8748906352,-68.8493339748
"M1240","09311","Sec.Trans. Mendoza","Poste","Olascoaga",2301,"Newbery","No","Si",-32.8740962711,-68.850259324
"M1241","09401","Sec.Trans. Mendoza","Poste","Lencinas C.",,"M. Orzali","No","Si",-32.8814744126,-68.8731469157
"M1242","09402","Sec.Trans. Mendoza","Poste","Lencinas C.",,"M. Orzali","No","Si",-32.8820167893,-68.8701731306
"M1243","295AA","Sec.Trans. Mendoza","Poste","Espejo",,"Ozamis JA (hacia C.Agrarias)","No","Si",-33.0044721512,-68.7862709505
"M1244","25131","Sec.Trans. Mendoza","Poste","Río Mendoza",800,"Panamericana","No","Si",-32.9482918648,-68.8556328756
"M1245","09405","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",1402,"Lencinas","No","Si",-32.8828893121,-68.8608183143
"M1246","09406","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",1401,"Uruguay","No","Si",-32.8829298565,-68.8605500934
"M1247","09407","Sec.Trans. Mendoza","Poste","Avenida Juan B. Justo",601,"Paso de los Andes","No","Si",-32.8834031369,-68.8585008387
"M1248","09408","Sec.Trans. Mendoza","Poste","Granaderos",1402,"J. B. Justo","No","Si",-32.8832231938,-68.8563076349
"M1249","09409","Sec.Trans. Mendoza","Poste","Ingenieros J.",,"Democracia","No","Si",-32.8796196549,-68.8738680945
"M1250","09410","Sec.Trans. Mendoza","Poste","Ingenieros J.",1399,"Democracia","No","Si",-32.8791880578,-68.8739018801
"M1251","09411","Sec.Trans. Mendoza","Poste","Democracia",1000,"Cabildo de Mendoza","No","Si",-32.8796879058,-68.872291927
"M1252","09412","Sec.Trans. Mendoza","Poste","Cabildo",1399,"Cuyo","No","Si",-32.8783089831,-68.8713432669
"M1253","09413","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",1600,"J. V. Gonzalez","No","Si",-32.8810512767,-68.8604535338
"M1254","09414","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",1601,"Saenz Peña","No","Si",-32.8802436155,-68.8600588591
"M1255","09415","Sec.Trans. Mendoza","Poste","Paso de Los Andes",1601,"Saenz Peña","No","Si",-32.8806016953,-68.8578206415
"M1256","09416","Sec.Trans. Mendoza","Poste","Granaderos",1602,"J. V. Gonzalez","No","Si",-32.881650961,-68.8558141085
"M1257","09417","Sec.Trans. Mendoza","Poste","Ingenieros J.",1399,"Plantamura","No","Si",-32.876977158,-68.8730735053
"M1258","09418","Sec.Trans. Mendoza","Poste","Plantamura",1049,"Lebenshon","No","Si",-32.8771323423,-68.8721687887
"M1259","09419","Sec.Trans. Mendoza","Poste","Ascasubi",1049,"Ascasubi","No","Si",-32.8757041256,-68.871730197
"M1260","09420","Sec.Trans. Mendoza","Nada","Atahualpa Yupanqui",2599,"Roldan","No","Si",-32.8749006511,-68.8709327765
"M1261","09421","Sec.Trans. Mendoza","Poste","Atahualpa Yupanqui",,"Pedro del Castillo","No","Si",-32.8749801828,-68.8689841676
"M1262","09422","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",1702,"J. de Dios Videla","No","Si",-32.8790882592,-68.8601348995
"M1263","09423","Sec.Trans. Mendoza","Poste","Paso de Los Andes",1701,"J. de Dios Videla","No","Si",-32.8794574032,-68.8572520132
"M1264","09424","Sec.Trans. Mendoza","Poste","Granaderos",1702,"R. Saenz Peña","No","Si",-32.8804300963,-68.8555780741
"M1265","09425","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",1801,"Plantamura","No","Si",-32.8782027924,-68.8595814259
"M1266","09426","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",1902,"Suipacha","No","Si",-32.8770789461,-68.8596842884
"M1267","09427","Sec.Trans. Mendoza","Poste","Paso de Los Andes",1901,"Suipacha","No","Si",-32.8774390881,-68.8564902659
"M1268","09429","Sec.Trans. Mendoza","Poste","Granaderos",1802,"Aristobulo del Valle","No","Si",-32.8786640925,-68.8550952764
"M1269","09430","Sec.Trans. Mendoza","Poste","Suipacha",501,"Paso de los Andes","No","Si",-32.877009306,-68.8561345318
"M1270","09431","Sec.Trans. Mendoza","Poste","Granaderos",2002,"Suipacha","No","Si",-32.8770917789,-68.854666123
"M1271","09432","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",2001,"Parana","No","Si",-32.8757543965,-68.8592122196
"M1272","09433","Sec.Trans. Mendoza","Poste","Paso de Los Andes",2101,"Cnel. Moldes","No","Si",-32.875159418,-68.855991375
"M1273","09434","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",2221,"F. Laprida","No","Si",-32.8736774268,-68.8589493631
"M1274","09435","Sec.Trans. Mendoza","Poste","Jorge Newbery",850,"HUARPES","No","Si",-32.8726434483,-68.8571927779
"M1275","09436","Sec.Trans. Mendoza","Poste","Jorge Newbery",702,"Tabanera","No","Si",-32.872870106,-68.8561490873
"M1276","09437","Sec.Trans. Mendoza","Poste","Paso de Los Andes",2351,"J. Newbery","No","Si",-32.8731590268,-68.8554066534
"M1277","09438","Sec.Trans. Mendoza","Poste","Granaderos",2202,"F. Laprida","No","Si",-32.8747715517,-68.854011664
"M1278","09439","Sec.Trans. Mendoza","Poste","Jorge Newbery",502,"GRANADEROS","No","Si",-32.8732936174,-68.853783379
"M1279","09440","Sec.Trans. Mendoza","Poste","Granaderos",2401,"J. Newbery","No","Si",-32.8731135657,-68.8535020443
"M1280","09501 MTM","Sec.Trans. Mendoza","Poste","Avenida Belgrano",902,"Martin Zapata","No","Si",-32.8906936406,-68.8502378624
"M1281","09502","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",1001,"E. Civit","No","Si",-32.8868547718,-68.8612292408
"M1282","09503","Sec.Trans. Mendoza","Poste","Avenida Emilio Civit",601,"B.SUR MER","No","Si",-32.886527151,-68.8608124968
"M1283","09504","Sec.Trans. Mendoza","Poste","Avenida Emilio Civit",602,"Paso de los Andes","No","Si",-32.8870474434,-68.8594779435
"M1284","09505","Sec.Trans. Mendoza","Poste","Avenida Emilio Civit",501,"GRANADEROS","No","Si",-32.8870654623,-68.8576164905
"M1285","09506","Sec.Trans. Mendoza","Poste","Avenida Emilio Civit",402,"M. DE ROSAS","No","Si",-32.8876150376,-68.8559535209
"M1286","09507","Sec.Trans. Mendoza","Poste","Avenida Emilio Civit",301,"M. DE ROSAS","No","Si",-32.8875159341,-68.8553634349
"M1287","09508","Sec.Trans. Mendoza","Poste","Avenida Emilio Civit",402,"CNEL RODRIGUEZ","No","Si",-32.8876645893,-68.8559052411
"M1288","09509","Sec.Trans. Mendoza","Poste","Avenida Emilio Civit",301,"CNEL RODRIGUEZ","No","Si",-32.8874889059,-68.8553741638
"M1289","09510","Sec.Trans. Mendoza","Poste","Avenida Emilio Civit",52,"Estados de Israel","No","Si",-32.8886150758,-68.8508251373
"M1290","09511","Sec.Trans. Mendoza","Poste","Avenida Belgrano",1102,"E. Civit","No","Si",-32.8884998999,-68.8499642771
"M1291","09512","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",1301,"J. B. Justo","No","Si",-32.883744194,-68.8607437609
"M1292","09513","Sec.Trans. Mendoza","Poste","Avellaneda Nicolás",702,"Paso de los Andes","No","Si",-32.8847758346,-68.8593686841
"M1293","09514","Sec.Trans. Mendoza","Poste","Avenida Juan B. Justo",702,"Paso de los Andes","No","Si",-32.8836148676,-68.8591767553
"M1294","09516","Sec.Trans. Mendoza","Poste","Avenida Juan B. Justo",502,"GRANADEROS","No","Si",-32.8837184804,-68.8564945463
"M1295","09517","Sec.Trans. Mendoza","Poste","Avellaneda Nicolás",502,"GRANADEROS","No","Si",-32.8852170399,-68.8570122463
"M1296","09518","Sec.Trans. Mendoza","Poste","Avellaneda Nicolás",302,"Olascoaga","No","Si",-32.8858522177,-68.8536433918
"M1297","09519","Sec.Trans. Mendoza","Poste","Avenida Juan B. Justo",302,"Olascoaga","No","Si",-32.8839166958,-68.8533402685
"M1298","09520","Sec.Trans. Mendoza","Poste","Avenida Belgrano",1202,"belgrano","No","Si",-32.8867036192,-68.8496093494
"M1299","09521","Sec.Trans. Mendoza","Poste","Avenida Belgrano",1202,"A. Alvarez","No","Si",-32.887288139,-68.8496853274
"M1300","09522","Sec.Trans. Mendoza","Poste","Avenida Juan B. Justo",2,"Belgrano","No","Si",-32.8844729389,-68.8492367269
"M1301","09523","Sec.Trans. Mendoza","Poste","Avenida Belgrano",1401,"L. Aguirre","No","Si",-32.8850087222,-68.84915425
"M1302","09601","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",301,"Sobremonte","No","Si",-32.8958818116,-68.8630102275
"M1303","09602","Sec.Trans. Mendoza","Poste","Sobremonte",802,"B.SUR MER","No","Si",-32.8957741115,-68.8626367395
"M1304","09603","Sec.Trans. Mendoza","Poste","Sobremonte",702,"HUARPES","No","Si",-32.8957245644,-68.8611776178
"M1305","09604","Sec.Trans. Mendoza","Poste","Sobremonte",602,"Paso de los Andes","No","Si",-32.8958912229,-68.8596648519
"M1306","09605","Sec.Trans. Mendoza","Poste","Paso de Los Andes",301,"Sobremonte","No","Si",-32.8960617064,-68.8592046614
"M1307","09606","Sec.Trans. Mendoza","Poste","Sobremonte",302,"Olascoaga","No","Si",-32.8961074281,-68.8558561151
"M1308","09607","Sec.Trans. Mendoza","Poste","Rodríguez Cnel.",201,"V. Gil","No","Si",-32.8972343467,-68.8537059755
"M1309","09608","Sec.Trans. Mendoza","Poste","Avenida Belgrano",202,"Lamadrid","No","Si",-32.897594335,-68.8527054947
"M1310","09609","Sec.Trans. Mendoza","Poste","Pueyrredón",101,"CNEL RODRIGUEZ","No","Si",-32.8992958589,-68.8537506717
"M1311","09610","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",501,"Cabral","No","Si",-32.8928828225,-68.8624043625
"M1312","09611","Sec.Trans. Mendoza","Poste","Paso de Los Andes",451,"M. A. Saez","No","Si",-32.8941158394,-68.8589578981
"M1313","09612","Sec.Trans. Mendoza","Poste","Avenida Belgrano",502,"P. Molina","No","Si",-32.8953332006,-68.8521154087
"M1314","09613","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",677,"Aristides Villanueva","No","Si",-32.8911767615,-68.8620919736
"M1315","09614","Sec.Trans. Mendoza","Poste","Avenida Villanueva Arístides",701,"B.SUR MER","No","Si",-32.890972955,-68.8619413327
"M1316","09615","Sec.Trans. Mendoza","Poste","Paso de Los Andes",621,"A. Villanueva","No","Si",-32.8918365983,-68.8589793558
"M1317","09616","Sec.Trans. Mendoza","Poste","Avenida Villanueva Arístides",501,"Paso de los Andes","No","Si",-32.8915225061,-68.858813877
"M1318","09617","Sec.Trans. Mendoza","Poste","Avenida Villanueva Arístides",201,"Olascoaga","No","Si",-32.8922522325,-68.8544686984
"M1319","09618","Sec.Trans. Mendoza","Poste","Avenida Belgrano",702,"T. Benegas","No","Si",-32.8924684136,-68.851053254
"M1320","09619","Sec.Trans. Mendoza","Poste","Ruffino Ortega",2,"Belgrano","No","Si",-32.8919474497,-68.8511039887
"M1321","09620","Sec.Trans. Mendoza","Poste","Ruffino Ortega",202,"CNEL RODRIGUEZ","No","Si",-32.8916591624,-68.8532443915
"M1322","09621","Sec.Trans. Mendoza","Poste","Ruffino Ortega",402,"MARTINEZ DE ROSAS","No","Si",-32.8907622001,-68.8569404755
"M1323","09622","Sec.Trans. Mendoza","Poste","Ruffino Ortega",602,"Paso de los Andes","No","Si",-32.8903657268,-68.8594354588
"M1324","09623","Sec.Trans. Mendoza","Poste","Paso de Los Andes",801,"Martin Zapata","No","Si",-32.8896023445,-68.858968627
"M1325","09624","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",801,"Martin Zapata","No","Si",-32.8890845902,-68.8616476654
"M1326","09701","Sec.Trans. Mendoza","Poste","Mariano Moreno",801,"Bravo","No","Si",-32.9020578034,-68.8637589301
"M1327","09702","Sec.Trans. Mendoza","Poste","Huarpes",2,"Moreno","No","Si",-32.9018277934,-68.8616250641
"M1328","09703","Sec.Trans. Mendoza","Poste","Mariano Moreno",601,"HUARPES","No","Si",-32.9019381987,-68.8611001169
"M1329","09704","Sec.Trans. Mendoza","Poste","Mariano Moreno",401,"Paso de los Andes","No","Si",-32.9021904208,-68.859791199
"M1330","09705","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",31,"Luzuriaga","No","Si",-32.9006562211,-68.8642440437
"M1331","09706","Sec.Trans. Mendoza","Poste","Huarpes",72,"Luzuriaga","No","Si",-32.9001883299,-68.8614534027
"M1332","09708","Sec.Trans. Mendoza","Poste","Paso de Los Andes",31,"Luzuriaga","No","Si",-32.9006829691,-68.8598054762
"M1333","09708","Sec.Trans. Mendoza","Poste","Luzuriaga",402,"M. DE ROSAS","No","Si",-32.9005899472,-68.8575063797
"M1334","09707","Sec.Trans. Mendoza","Poste","Martínez de Rosas",72,"Luzuriaga","No","Si",-32.9002214452,-68.8573075547
"M1335","09709","Sec.Trans. Mendoza","Poste","Rodríguez Cnel.",31,"O. Andrade","No","Si",-32.9014411814,-68.8543014259
"M1336","09710","Sec.Trans. Mendoza","Poste","Palero Martín",42,"O. Andrade","No","Si",-32.9014889686,-68.8530059037
"M1337","09711","Sec.Trans. Mendoza","Poste","Palero Martín",82,"Pueyrredon","No","Si",-32.8999575967,-68.852791327
"M1338","09712","Sec.Trans. Mendoza","Poste","Rodríguez Cnel.",61,"Pueyrredon","No","Si",-32.8998827841,-68.854033205
"M1339","09713","Sec.Trans. Mendoza","Poste","Pueyrredón",301,"M. DE ROSAS","No","Si",-32.8992688343,-68.8566474574
"M1340","09714","Sec.Trans. Mendoza","Poste","Pueyrredón",501,"Paso de los Andes","No","Si",-32.8991697438,-68.8594369548
"M1341","09715","Sec.Trans. Mendoza","Poste","Paso de Los Andes",101,"Lamadrid","No","Si",-32.8984399302,-68.8594406958
"M1342","09716","Sec.Trans. Mendoza","Poste","Pueyrredón",701,"E. Jofre","No","Si",-32.8991787521,-68.8620655196
"M1343","09716","Sec.Trans. Mendoza","Poste","Avenida Boulogne Sur Mer",131,"Lamadrid","No","Si",-32.8983140901,-68.8634501098
"M1344","09717","Sec.Trans. Mendoza","Poste","Huarpes",202,"Lamadrid","No","Si",-32.8977921363,-68.8612173684
"M1345","09718","Sec.Trans. Mendoza","Poste","Sobremonte",202,"CNEL RODRIGUEZ","No","Si",-32.8960308555,-68.8538820092
"M1346","21214","Sec.Trans. Mendoza","Poste","Italia",,"BESARES","No","Si",-32.9831754673,-68.8789443127
"M1347","31215","Sec.Trans. Mendoza","Poste","Italia",,"MONTE LIBANO","No","Si",-32.9818277558,-68.8778593591
"M1348","31216","Sec.Trans. Mendoza","Poste","Italia",,"6 DE SETIEMBRE","No","Si",-32.9838200667,-68.8795786551
"M1349","31217","Sec.Trans. Mendoza","Poste","Italia",,"6 DE SETIEMBRE","No","Si",-32.9838588775,-68.8795987717
"M1350","31218","Sec.Trans. Mendoza","Poste","Italia",,"LINIERS","No","Si",-32.9847897692,-68.8803839884
"M1353","31221","Sec.Trans. Mendoza","Poste","Besares",,"LOS TILOS","No","Si",-32.9810025817,-68.8738803021
"M1354","31222","Sec.Trans. Mendoza","Poste","Besares",,"LOS TILOS","No","Si",-32.9810295814,-68.873956745
"M1355","31223","Sec.Trans. Mendoza","Poste","Besares",,"GRANADEROS","No","Si",-32.9809547697,-68.8707166365
"M1356","31224","Sec.Trans. Mendoza","Poste","Besares",,"GRANADEROS","No","Si",-32.9809463323,-68.8706898144
"M1357","31225","Sec.Trans. Mendoza","Poste","Besares",,"ALZAGA","No","Si",-32.980832146,-68.8681222699
"M1358","31226","Sec.Trans. Mendoza","Poste","Besares",,"ALZAGA","No","Si",-32.9808225836,-68.8680840484
"M1359","31227","Sec.Trans. Mendoza","Poste","Besares",,"CUBILLOS","No","Si",-32.9809092077,-68.8660656861
"M1360","31228","Sec.Trans. Mendoza","Poste","Besares",,"CUBILLOS","No","Si",-32.980778709,-68.8645898006
"M1361","31229","Sec.Trans. Mendoza","Poste","Besares",,"CASALE","No","Si",-32.9807545217,-68.8623957536
"M1362","31230","Sec.Trans. Mendoza","Poste","Besares",,"CASALE","No","Si",-32.9807612717,-68.8624279401
"M1363","30458","Sec.Trans. Mendoza","Poste","Don Bosco",,"Don Bosco","No","Si",-32.9713369513,-68.6775773248
"M1364","31232","Sec.Trans. Mendoza","Poste","San Martín",,"BESARES","No","Si",-32.9810082066,-68.859429901
"M1365","31233","Sec.Trans. Mendoza","Poste","San Martín",,"BOEDO","No","Si",-32.98238293,-68.8598637483
"M1366","31234","Sec.Trans. Mendoza","Poste","San Martín",,"CASTRO BARROS","No","Si",-32.9834786434,-68.8603961668
"M1367","31235","Sec.Trans. Mendoza","Poste","San Martín",,"CASTRO BARROS","No","Si",-32.986647586,-68.8617446474
"M1368","31236","Sec.Trans. Mendoza","Poste","San Martín",,"CASTRO BARROS","No","Si",-32.9887787119,-68.8629690758
"M1369","31237","Sec.Trans. Mendoza","Poste","San Martín",,"BULNES","No","Si",-32.9858944521,-68.8620651714
"M1370","31301","Sec.Trans. Mendoza","Poste","Pueyrredón",,"ALZAGA","No","Si",-32.9949862679,-68.8721966019
"M1371","31302","Sec.Trans. Mendoza","Poste","Pueyrredón",,"ALZAGA","No","Si",-32.9949783942,-68.8720329871
"M1372","31303","Sec.Trans. Mendoza","Poste","Pueyrredón",,"CABRERA","No","Si",-32.9952258518,-68.869824188
"M1373","31304","Sec.Trans. Mendoza","Poste","Pueyrredón",,"CABRERA","No","Si",-32.995221915,-68.8697886487
"M1374","31305","Sec.Trans. Mendoza","Poste","Danti",,"Pueyrredon","No","Si",-32.9955852265,-68.8667041084
"M1375","31306","Sec.Trans. Mendoza","Poste","San Martín",,"Pueyrredon","No","Si",-32.9957460729,-68.8651102057
"M1376","31307","Sec.Trans. Mendoza","Poste","San Martín",,"ARAOZ","No","Si",-32.998144112,-68.8660080751
"M1377","31308","Sec.Trans. Mendoza","Poste","San Martín",,"ARAOZ","No","Si",-32.999579305,-68.8665223887
"M1378","31309","Sec.Trans. Mendoza","Poste","Pueyrredón",,"VIAMONTE","No","Si",-32.9943867428,-68.8755178472
"M1379","31310","Sec.Trans. Mendoza","Poste","Pueyrredón",,"VIAMONTE","No","Si",-32.9946471374,-68.8755051067
"M1380","31311","Sec.Trans. Mendoza","Poste","Pueyrredón",,"VIAMONTE","No","Si",-32.9941336587,-68.8794995865
"M1381","31312","Sec.Trans. Mendoza","Poste","Pueyrredón",,"ALZAGA","No","Si",-32.9942399541,-68.8797738423
"M1382","31313","Sec.Trans. Mendoza","Poste","Viamonte",,"PUEYRREDON","No","Si",-32.9933052251,-68.8870614042
"M1383","31314","Sec.Trans. Mendoza","Poste","Pueyrredón",,"ALZAGA","No","Si",-32.9934210826,-68.8864646127
"M1384","31315","Sec.Trans. Mendoza","Poste","Viamonte",,"Sosa","No","Si",-32.9932658259,-68.8869975699
"M1385","31316","Sec.Trans. Mendoza","Poste","Viamonte",,"RIO GRANDE","No","Si",-32.9953006212,-68.8880329025
