"stop_lat","stop_entre","stop_lon","stop_numero","stop_calle","stop_id","stop_name"
-32.8922522325,"Olascoaga",-68.8544686984,"201","Avenida Villanueva Arístides","M1318","09617"
-32.8924684136,"T. Benegas",-68.851053254,"702","Avenida Belgrano","M1319","09618"
-32.8919474497,"Belgrano",-68.8511039887,"2","Ruffino Ortega","M1320","09619"
-32.8916591624,"CNEL RODRIGUEZ",-68.8532443915,"202","Ruffino Ortega","M1321","09620"
-32.8907622001,"MARTINEZ DE ROSAS",-68.8569404755,"402","Ruffino Ortega","M1322","09621"
-32.8903657268,"Paso de los Andes",-68.8594354588,"602","Ruffino Ortega","M1323","09622"
-32.8896023445,"Martin Zapata",-68.858968627,"801","Paso de Los Andes","M1324","09623"
-32.8890845902,"Martin Zapata",-68.8616476654,"801","Avenida Boulogne Sur Mer","M1325","09624"
-32.9020578034,"Bravo",-68.8637589301,"801","Mariano Moreno","M1326","09701"
-32.9018277934,"Moreno",-68.8616250641,"2","Huarpes","M1327","09702"
-32.9019381987,"HUARPES",-68.8611001169,"601","Mariano Moreno","M1328","09703"
-32.9021904208,"Paso de los Andes",-68.859791199,"401","Mariano Moreno","M1329","09704"
-32.9006562211,"Luzuriaga",-68.8642440437,"31","Avenida Boulogne Sur Mer","M1330","09705"
-32.9001883299,"Luzuriaga",-68.8614534027,"72","Huarpes","M1331","09706"
-32.9006829691,"Luzuriaga",-68.8598054762,"31","Paso de Los Andes","M1332","09708"
-32.9005899472,"M. DE ROSAS",-68.8575063797,"402","Luzuriaga","M1333","09708"
-32.9002214452,"Luzuriaga",-68.8573075547,"72","Martínez de Rosas","M1334","09707"
-32.9014411814,"O. Andrade",-68.8543014259,"31","Rodríguez Cnel.","M1335","09709"
-32.9014889686,"O. Andrade",-68.8530059037,"42","Palero Martín","M1336","09710"
-32.8999575967,"Pueyrredon",-68.852791327,"82","Palero Martín","M1337","09711"
-32.8998827841,"Pueyrredon",-68.854033205,"61","Rodríguez Cnel.","M1338","09712"
-32.8992688343,"M. DE ROSAS",-68.8566474574,"301","Pueyrredón","M1339","09713"
-32.8991697438,"Paso de los Andes",-68.8594369548,"501","Pueyrredón","M1340","09714"
-32.8984399302,"Lamadrid",-68.8594406958,"101","Paso de Los Andes","M1341","09715"
-32.8991787521,"E. Jofre",-68.8620655196,"701","Pueyrredón","M1342","09716"
-32.8983140901,"Lamadrid",-68.8634501098,"131","Avenida Boulogne Sur Mer","M1343","09716"
-32.8977921363,"Lamadrid",-68.8612173684,"202","Huarpes","M1344","09717"
-32.8960308555,"CNEL RODRIGUEZ",-68.8538820092,"202","Sobremonte","M1345","09718"
-32.9831754673,"BESARES",-68.8789443127,"","Italia","M1346","21214"
-32.9818277558,"MONTE LIBANO",-68.8778593591,"","Italia","M1347","31215"
-32.9838200667,"6 DE SETIEMBRE",-68.8795786551,"","Italia","M1348","31216"
-32.9838588775,"6 DE SETIEMBRE",-68.8795987717,"","Italia","M1349","31217"
-32.9847897692,"LINIERS",-68.8803839884,"","Italia","M1350","31218"
-32.9810025817,"LOS TILOS",-68.8738803021,"","Besares","M1353","31221"
-32.9810295814,"LOS TILOS",-68.873956745,"","Besares","M1354","31222"
-32.9809547697,"GRANADEROS",-68.8707166365,"","Besares","M1355","31223"
-32.9809463323,"GRANADEROS",-68.8706898144,"","Besares","M1356","31224"
-32.980832146,"ALZAGA",-68.8681222699,"","Besares","M1357","31225"
-32.9808225836,"ALZAGA",-68.8680840484,"","Besares","M1358","31226"
-32.9809092077,"CUBILLOS",-68.8660656861,"","Besares","M1359","31227"
-32.980778709,"CUBILLOS",-68.8645898006,"","Besares","M1360","31228"
-32.9807545217,"CASALE",-68.8623957536,"","Besares","M1361","31229"
-32.9807612717,"CASALE",-68.8624279401,"","Besares","M1362","31230"
-32.9713369513,"Don Bosco",-68.6775773248,"","Don Bosco","M1363","30458"
-32.9810082066,"BESARES",-68.859429901,"","San Martín","M1364","31232"
-32.98238293,"BOEDO",-68.8598637483,"","San Martín","M1365","31233"
-32.9834786434,"CASTRO BARROS",-68.8603961668,"","San Martín","M1366","31234"
-32.986647586,"CASTRO BARROS",-68.8617446474,"","San Martín","M1367","31235"
-32.9887787119,"CASTRO BARROS",-68.8629690758,"","San Martín","M1368","31236"
-32.9858944521,"BULNES",-68.8620651714,"","San Martín","M1369","31237"
-32.9949862679,"ALZAGA",-68.8721966019,"","Pueyrredón","M1370","31301"
-32.9949783942,"ALZAGA",-68.8720329871,"","Pueyrredón","M1371","31302"
-32.9952258518,"CABRERA",-68.869824188,"","Pueyrredón","M1372","31303"
-32.995221915,"CABRERA",-68.8697886487,"","Pueyrredón","M1373","31304"
-32.9955852265,"Pueyrredon",-68.8667041084,"","Danti","M1374","31305"
-32.9957460729,"Pueyrredon",-68.8651102057,"","San Martín","M1375","31306"
-32.998144112,"ARAOZ",-68.8660080751,"","San Martín","M1376","31307"
-32.999579305,"ARAOZ",-68.8665223887,"","San Martín","M1377","31308"
-32.9943867428,"VIAMONTE",-68.8755178472,"","Pueyrredón","M1378","31309"
-32.9946471374,"VIAMONTE",-68.8755051067,"","Pueyrredón","M1379","31310"
-32.9941336587,"VIAMONTE",-68.8794995865,"","Pueyrredón","M1380","31311"
-32.9942399541,"ALZAGA",-68.8797738423,"","Pueyrredón","M1381","31312"
-32.9933052251,"PUEYRREDON",-68.8870614042,"","Viamonte","M1382","31313"
-32.9934210826,"ALZAGA",-68.8864646127,"","Pueyrredón","M1383","31314"
-32.9932658259,"Sosa",-68.8869975699,"","Viamonte","M1384","31315"
-32.9953006212,"RIO GRANDE",-68.8880329025,"","Viamonte","M1385","31316"
-32.9952685643,"RIO GRANDE",-68.8880275381,"","Viamonte","M1386","31317"
-32.9980394783,"MEDRANO",-68.8884084118,"","Viamonte","M1387","31318"
-32.9979928004,"MEDRANO",-68.8884204817,"","Viamonte","M1388","31319"
-32.9998587749,"LUGONES",-68.8883742136,"","Viamonte","M1389","31320"
-33.0000252372,"MEDRANO",-68.8883567793,"","Viamonte","M1390","31321"
-33.0010065714,"LONGONE",-68.8883473915,"","Viamonte","M1391","31322"
-33.0010408757,"LONGONE",-68.8883319688,"","Viamonte","M1392","31323"
-33.0053934797,"MATIENZO",-68.8872336042,"","Viamonte","M1393","31324"
-33.0055295654,"VIAMONTE",-68.8870485318,"","Almirante Brown","M1394","31325"
-33.0053434316,"VIAMONTE",-68.8810658646,"","Almirante Brown","M1395","31326"
-33.005478955,"alzaga",-68.881077264,"","Almirante Brown","M1396","31327"
-33.005352429,"ALZAGA",-68.8745045108,"","Almirante Brown","M1397","31328"
-33.0053428692,"ALZAGA",-68.8744642777,"","Almirante Brown","M1398","31329"
-33.0052961951,"CHILE",-68.868353535,"","Almirante Brown","M1399","31330"
-33.0053057549,"CHILE",-68.868392427,"","Almirante Brown","M1400","31331"
-32.9931477186,"RIO BLANCO",-68.8906165404,"702","Pueyrredón","M1401","31401"
-32.9931555924,"RIO BLANCO",-68.8906641496,"601","Pueyrredón","M1402","31402"
-32.9930318608,"OLIVOS",-68.8950616313,"","Pueyrredón","M1403","31403"
-32.9930234245,"OLIVOS",-68.8950401736,"","Pueyrredón","M1404","31404"
-32.9937163194,"MEDRANO",-68.8975708378,"","Medrano","M1405","31405"
-32.9937241932,"MEDRANO",-68.8975668145,"","Medrano","M1406","31406"
-32.9950126707,"MEDRANO",-68.8993370724,"","Medrano","M1407","31407"
-32.9950194196,"PANAMERICANA",-68.8993592007,"","Medrano","M1408","31408"
-32.9957915971,"PANAMERICANA",-68.9023203594,"","Ruta Provincial 82","M1409","31332"
-33.0021290468,"GUARDIA VIEJA",-68.9091358525,"","Ruta Provincial 82","M1410","31409"
-33.0027318935,"GUARDIA VIEJA",-68.9090164942,"","Ruta Provincial 82","M1411","31410"
-32.9872252782,"VIAMONTE",-68.8837702019,"","Mitre","M1412","31501"
-32.9888170083,"LARREA",-68.8850455922,"","Viamonte","M1413","31502"
-32.9882230657,"LARREA",-68.8851280702,"","Viamonte","M1414","31503"
-32.9880987647,"LARREA",-68.8887497229,"","Alem","M1415","31504"
-32.9865334573,"Mitre",-68.8872919423,"","Alem","M1416","31505"
-32.986156047,"ALEM",-68.8874877436,"","Mitre","M1417","31506"
-32.9844928351,"VEGA S",-68.8907721085,"","Ruta Provincial 82","M1418","31507"
-32.9883394923,"Alem",-68.8880798412,"","Larrea","M1419","31508"
-32.9856751418,"CANDELARIA",-68.8891399843,"","Mitre","M1420","31509"
-32.9856728919,"CANDELARIA",-68.8891735119,"","Mitre","M1421","31510"
-32.9854906535,"BENITO SAN MARTIN",-68.8897119654,"","Mitre","M1422","31511"
-32.9866234505,"MAZOLARI",-68.881417234,"","PANOCCHIA","M1423","31512"
-32.9860441172,"LINIERS",-68.8808901799,"","PANOCCHIA","M1424","31513"
-32.9831524559,"6 DE SETIEMBRE",-68.8790924293,"","Italia","M1425","31514"
-32.9899779143,"ZANICHELLI",-68.7571432689,"","Urquiza","M1426","30210"
-32.9908935559,"SOSA T",-68.7572673211,"","Urquiza","M1427","30211"
-32.990509415,"JUJUY",-68.7610438714,"","Sosa T.","M1428","30212"
-32.9905933787,"MEXICO",-68.7614117819,"","Sosa T.","M1429","30213"
-32.9902208865,"JUJUY",-68.7638353804,"","Sosa T.","M1430","30214"
-32.9899244828,"MENDOZA",-68.7660267452,"","Sosa T.","M1431","30215"
-32.9897135688,"VIDELA",-68.7682140866,"","Sosa T.","M1432","30216"
-32.9895032168,"BOEDO D",-68.7697623918,"","Sosa T.","M1433","30217"
-32.9917889407,"SOSA T",-68.7569870302,"","Urquiza","M1434","30301"
-32.9917304485,"EL PORVENIR",-68.7574818978,"","Urquiza","M1435","30302"
-32.9907163901,"Urquiza",-68.7600581596,"","Sosa T.","M1436","30303"
-32.9903710564,"T.SOSA",-68.7639319399,"","Jujuy","M1437","30304"
-32.992194448,"CORDOBA",-68.7644656995,"","Jujuy","M1439","30306"
-32.9902911908,"JUJUY",-68.7640586743,"","Sosa T.","M1440","30307"
-32.9900217843,"MENDOZA",-68.7662118176,"","Sosa T.","M1441","30308"
-32.9896961333,"MENDOZA",-68.7684159228,"","Sosa T.","M1442","30309"
-32.9895065914,"BOEDO D",-68.7698093304,"","Sosa T.","M1443","30310"
-32.9961031956,"EL PORVENIR",-68.7576783696,"","Urquiza","M1444","30311"
-32.996139189,"EL PORVENIR",-68.7576709935,"","Urquiza","M1445","30312"
-33.0007996503,"MORENO",-68.7580914298,"","Urquiza","M1446","30313"
-33.0004869735,"P.MORENO",-68.75816452,"","Urquiza","M1447","30314"
-32.9829010569,"RUIZ",-68.771761308,"","Zanichelli","M1448","30401"
-32.9826278347,"MOLINA",-68.7736337494,"","Zanichelli","M1449","30402"
-32.9824748391,"CALORI",-68.7748286735,"","Zanichelli","M1450","30403"
-32.9824140908,"VERON",-68.7753604214,"","Zanichelli","M1451","30404"
-32.9822886567,"BAZAN",-68.7766016137,"","Zanichelli","M1452","30405"
-32.9819418473,"BOEDO D",-68.7778668004,"","Barcala Cnel.","M1453","30406"
-32.9821964091,"ZANICHELLI",-68.7775765966,"","Barcala Cnel.","M1454","30407"
-32.9822852818,"PATAGONIA",-68.7774907659,"","Barcala Cnel.","M1455","30408"
-32.9829765736,"SOSA T",-68.7769161027,"","Barcala Cnel.","M1456","30409"
-32.983920974,"CEMENTERIO",-68.7761208277,"2","Barcala Cnel.","M1457","30410"
-32.9839607655,"PATAGONIA",-68.7760736296,"","Barcala Cnel.","M1458","30411"
-32.9858598037,"SOSA T",-68.7744498115,"","Barcala Cnel.","M1459","30412"
-32.9887997465,"SOSA T",-68.7722631406,"","Barcala Cnel.","M1461","29401"
-32.9857833087,"C.BARROS",-68.774341182,"","Barcala Cnel.","M1462","29402"
-32.9888351804,"BARCALA",-68.7727680664,"","Barcala Cnel.","M1463","29403"
-32.9890331604,"NOBEL",-68.7736853819,"","Sosa T.","M1464","29404"
-32.9891005093,"NOBEL",-68.7737957636,"","Nobel","M1465","29405"
-32.9887316908,"PATAGONIA",-68.7770019334,"","Sosa T.","M1466","29406"
-32.9888278687,"EINSTEIN",-68.7771876763,"","Sosa T.","M1467","29407"
-32.988278922,"PATAGONIA",-68.7794943761,"","Sosa T.","M1468","29408"
-32.9883801624,"PATAGONIA",-68.7797592442,"","Sosa T.","M1469","29409"
-32.993040471,"LAS MARGARITAS",-68.7733004849,"","Los Nardos","M1470","30423"
-32.9925815377,"LAS AZUCENAS",-68.7727137517,"","Las Margaritas","M1471","30424"
-32.8857167792,"UCIM",-68.8954181434,"","Bajada del Cerro","M1472","08101"
-32.8860056489,"UCIM",-68.8955314668,"","Bajada del Cerro","M1473","08102"
-32.8870530048,"LOS LIROS",-68.9074780257,"","PABLO NERUDA","M1474","08103"
-32.8872579698,"LOS LIROS",-68.9083363326,"","PABLO NERUDA","M1475","08104"
-32.8876341131,"PELLEORINI",-68.9098893316,"","PABLO NERUDA","M1476","08105"
-32.8878751143,"alear",-68.9107825072,"","pablo neruda","M1477","08106"
-32.8895981409,"CALLE",-68.9106376679,"","Piedra del Águila","M1478","08107"
-32.8907738339,"CALLE",-68.9102836164,"","Piedra del Águila","M1479","08108"
-32.8902355396,"CALLE",-68.9086286934,"","Piedra del Águila","M1480","08109"
-32.8895012919,"CALLE 1",-68.9062281163,"","Bajada del Cerro","M1481","08110"
-32.8869111057,"CALLE",-68.8990237029,"","Bajada del Cerro","M1482","08111"
-32.8870259765,"CALLE C",-68.8991953643,"","Avenida del Libertador","M1483","08112"
-32.8882760307,"AV DEL LIBERTADOR",-68.9026902826,"","Bajada del Cerro","M1484","08113"
-32.8879168844,"CALLE C",-68.9025762636,"","Bajada del Cerro","M1485","08114"
-32.8355309911,"MONTEAVARO",-68.7670506602,"","Paso Hondo","M1486","07101"
-32.8370566632,"MONTEAVARO",-68.7680749199,"","Paso Hondo","M1487","07102"
-32.8335719635,"PASO HONDO",-68.7658067858,"","CANE","M1488","07103"
-32.8305270788,"CABELLO",-68.7639134726,"","Paso Hondo","M1489","07104"
-32.8284372174,"CRUZ CABELLO",-68.7625851086,"","Paso Hondo","M1490","07105"
-32.8249791747,"JORGE NEWBERY",-68.7601650855,"","Paso Hondo","M1491","07106"
-32.8229691995,"PASO HONDO",-68.7588367215,"","Paso Hondo","M1492","07107"
-32.8207309566,"PASO HONDO",-68.7573876581,"","Paso Hondo","M1493","07108"
-32.8391728014,"GRAL DEL VALLE",-68.7695508054,"","Paso Hondo","M1494","08105"
-32.8416691711,"PARAGUAY",-68.7701978884,"","Paso Hondo","M1495","07109"
-32.8431452131,"FOSSA",-68.7705452344,"","Paso Hondo","M1496","07110"
-32.8450854387,"PASO HONDO",-68.7710394314,"","Pres. Quintana","M1497","07111"
-32.8457992621,"PRESIDENTE QUINTANA",-68.7745494461,"","Aristóbulo del Valle","M1498","07112"
-32.84744813,"GRAL PAZ",-68.774864932,"","Aristóbulo del Valle","M1499","07113"
-32.8507363011,"GRAL PAZ",-68.7756400905,"","Aristóbulo del Valle","M1500","07114"
-32.8530644802,"SEGURA PP",-68.7761892727,"","Aristóbulo del Valle","M1501","07115"
-32.8355146,"PASO HONDO",-68.7670999369,"","Monteavaro","M1502","07201"
-32.812154448,"CARRIL VIEJO",-68.7664488307,"","Paso Hondo","M1503","07202"
-32.8366104424,"GRAL. LAVALLE",-68.767761772,"","Paso Hondo","M1504","15232"
-32.8081986848,"RECUERDO",-68.7642567954,"","Paso Hondo","M1505","07203"
-32.8081648693,"CARRIL VIEJO",-68.7642494193,"","Paso Hondo","M1506","07204"
-32.8057064467,"RECUERDO",-68.7632724247,"","Ruta Nacional 40","M1507","07205"
-32.8056884113,"PASO HONDO",-68.7632938824,"","RECUERDO","M1508","07206"
-32.8053378466,"PASO HONDO",-68.7674627057,"","RECUERDO","M1509","07207"
-32.8053316469,"RUTA 40",-68.767421802,"","RECUERDO","M1510","07208"
-32.8048367959,"RUTA 40",-68.7723356089,"","RECUERDO","M1511","07209"
-32.8050966212,"RECUERDO",-68.7737350515,"","Ruta Nacional 40","M1512","07210"
-32.8161787871,"BAJADA BLANDA",-68.7622444681,"","Paso Hondo","M1513","07211"
-32.8170359292,"ZAPATA",-68.7613365403,"","Paso Hondo","M1514","07212"
-32.8207027809,"PASO HONDO",-68.7573950342,"","Paso Hondo","M1515","07213"
-32.8249504369,"JORGE NEWBERY",-68.7601570389,"","Paso Hondo","M1516","07214"
-32.8231326138,"JORGE NEWBERY",-68.7589554093,"","Paso Hondo","M1517","07215"
-32.8284129884,"CRUZ CABELLO",-68.7625810853,"","Paso Hondo","M1518","07216"
-32.830502287,"CABELLO",-68.7639087788,"","Paso Hondo","M1519","07217"
-32.8335431766,"CANE",-68.7658024183,"","Paso Hondo","M1520","07218"
-32.8329724191,"HUNGRIA",-68.7676933757,"","Cane","M1521","07219"
-32.8329679116,"HUNGRIA",-68.7677383027,"","Cane","M1522","07220"
-32.8325464614,"GUTEMBERG",-68.7691310397,"","Cane","M1523","07221"
-32.8325470248,"GUTEMBERG",-68.7691625557,"","Cane","M1524","07222"
-32.8321188114,"ARISTOBULO DEL VALLE",-68.7705854676,"","Cane","M1525","07223"
-32.8321323339,"CANE",-68.7706035725,"","Aristóbulo del Valle","M1526","07224"
-32.8340451922,"MONTEAVARO",-68.7714437744,"","Aristóbulo del Valle","M1527","07225"
-32.8340609682,"ARISTOBULO DEL VALLE",-68.7714236579,"","Monteavaro","M1528","07226"
-32.8345370634,"GUTEMBERG",-68.770104011,"","Monteavaro","M1529","07227"
-32.8345359366,"GUTEMBERG",-68.770077189,"","Monteavaro","M1530","07228"
-32.8350492151,"HUNGRIA",-68.76863349,"","Monteavaro","M1531","07229"
-32.8350554127,"HUNGRIA",-68.7685878924,"","Monteavaro","M1532","07230"
-32.8354988243,"MONTEAVARO",-68.7670556805,"","Paso Hondo","M1533","15231"
-32.8390792777,"GRAL. LAVALLE",-68.7695078901,"","Paso Hondo","M1534","07233"
-32.8392978751,"CIVIT S",-68.7707698694,"","Ruta Provincial 28","M1535","07234"
-32.8354588216,"GRAL. LAVALLE",-68.7719963095,"","Aristóbulo del Valle","M1536","07235"
-32.8401322585,"TOTORA",-68.7731536827,"","Aristóbulo del Valle","M1537","07236"
-32.8402567674,"TOTORA",-68.7731878809,"","Aristóbulo del Valle","M1538","07237"
-32.8474374264,"ARISTOBULO DEL VALLE",-68.7749574683,"","Gral. Paz","M1539","07238"
-32.8474520734,"JUNCAL",-68.77652589,"","Gral. Paz","M1540","07239"
-32.8474943241,"LAS ROSAS",-68.7803151808,"","Gral. Paz","M1541","07240"
-32.8475557284,"LAS ROSAS",-68.7826379738,"","Gral. Paz","M1542","07241"
-32.8476452997,"MOYANO",-68.7848293385,"","Gral. Paz","M1543","07242"
-32.8475500949,"MOYANO",-68.7846161029,"","Gral. Paz","M1544","07243"
-32.8475450249,"MOYANO",-68.7825970701,"","Gral. Paz","M1545","07244"
-32.8479309134,"TUBERT",-68.7877455703,"","Gral. Paz","M1546","07245"
-32.8477968385,"MOYANO",-68.7865653983,"","Gral. Paz","M1547","07246"
-32.853032935,"SEGURA PP",-68.7761906139,"","Aristóbulo del Valle","M1548","07247"
-32.860544884,"MAURE",-68.7780614546,"","Aristóbulo del Valle","M1549","07248"
-32.8391378709,"PASO HONDO",-68.7695628754,"","Ruta Provincial 28","M1550","07301"
-32.8393142135,"CIVIT S",-68.7708141259,"","Ruta Provincial 28","M1551","07302"
-32.8403401489,"TOTORA",-68.7732006214,"","Aristóbulo del Valle","M1552","07303"
-32.8419548041,"FLORIDA",-68.7736438564,"","Aristóbulo del Valle","M1553","07304"
-32.8417142415,"LA FLORIDA",-68.7735922239,"","Aristóbulo del Valle","M1554","07305"
-32.8446251742,"LUZURIAGA",-68.7742828927,"","Aristóbulo del Valle","M1555","07306"
-32.8441035006,"FLORIDA",-68.7739476166,"","Aristóbulo del Valle","M1556","07307"
-32.8457659723,"PRESIDENTE QUINTANA",-68.7745511136,"","Aristóbulo del Valle","M1557","07308"
-32.847390669,"GRAL PAZ",-68.7748743198,"","Aristóbulo del Valle","M1558","07309"
-32.8474734804,"LOS ROSALES",-68.7780292681,"","Gral. Paz","M1559","07310"
-32.8474627769,"LAS ROSAS",-68.7802561722,"","Gral. Paz","M1560","07311"
-32.8624841951,"ALFONSO X",-68.7493438651,"","Tirasso","M1561","12101"
-32.8625281284,"TIRASSO",-68.7515405943,"","Avenida Mathus Hoyos","M1562","12102"
-32.8626925964,"NUESTRA SEÑORA DEL CARMEN",-68.7515486409,"","Avenida Mathus Hoyos","M1563","12103"
-32.8618640152,"NUESTRA SEÑORA DEL CARMEN",-68.7598139281,"","Avenida Mathus Hoyos","M1564","12104"
-32.8620679543,"TIRASSO",-68.7597655882,"","Avenida Mathus Hoyos","M1565","12105"
-32.8632676687,"NUESTRA SEÑORA DEL CARMEN",-68.7664536764,"","Avenida Mathus Hoyos","M1566","12106"
-32.8631398126,"NUESTRA SEÑORA DEL CARMEN",-68.7662250181,"","Avenida Mathus Hoyos","M1567","12107"
-32.8644442742,"ARISTOBULO DEL VALLE",-68.7772562732,"","Avenida Mathus Hoyos","M1568","12108"
